token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
893,627,0.4087405727465519,-0.89467462065364156,0.89467462065364156,0.51161278076898464,-0.67018722763291649,0.67018722763291649,0.22448739302072507
894,19,0.99781008425936168,-0.0021923171126226326,0.0021923171126226326,0.99947994785593131,-0.00052018741808665847,0.00052018741808665847,0.0016721296945359742
895,13,0.99994935400243956,-5.064728011227807e-05,5.064728011227807e-05,0.99996048609155641,-3.9514689138644507e-05,3.9514689138644507e-05,1.1132590973633563e-05
896,330,0.99970186337855926,-0.00029818107299852764,0.00029818107299852764,0.99988710571855743,-0.00011290065448162815,0.00011290065448162815,0.00018528041851689948
897,791,0.72934104057983729,-0.31561383664158205,0.31561383664158205,0.73517519759829264,-0.30764644409419417,0.30764644409419417,0.0079673925473878748
898,11346,0.15876289869802895,-1.8403433928689445,1.8403433928689445,0.30488365773661602,-1.1878250251891815,1.1878250251891815,0.65251836767976301
899,315,0.9999846865548957,-1.5313562356302049e-05,1.5313562356302049e-05,0.99999272909917547,-7.2709272576520309e-06,7.2709272576520309e-06,8.0426350986500181e-06
900,57664,0.9110041181451265,-0.093207861265736838,0.093207861265736838,0.98112334782267485,-0.019057090498687156,0.019057090498687156,0.074150770767049679
901,3343,0.88187461988399451,-0.12570538740676657,0.12570538740676657,0.973906627434177,-0.026439844992263414,0.026439844992263414,0.099265542414503152
902,57664,0.54089995056011075,-0.61452095150777197,0.61452095150777197,0.66922858364661841,-0.40162959762172934,0.40162959762172934,0.21289135388604263
903,41143,0.24479164567270392,-1.4073478560802979,1.4073478560802979,0.22380301072264505,-1.4969890304573328,1.4969890304573328,-0.089641174377034893
904,13581,0.87984636862622934,-0.12800796785749771,0.12800796785749771,0.88013019607754206,-0.12768543236530386,0.12768543236530386,0.00032253549219385391
905,13,0.99994964151650356,-5.0359751527412781e-05,5.0359751527412781e-05,0.99996956881151089,-3.043165152713678e-05,3.043165152713678e-05,1.9928100000276e-05
906,58891,0.99937917881951543,-0.00062101396974954056,0.00062101396974954056,0.99952867743202067,-0.00047143367537387358,0.00047143367537387358,0.00014958029437566698
907,220,0.99997567573105495,-2.4324564784907349e-05,2.4324564784907349e-05,0.99997747780573798,-2.2522447890464462e-05,2.2522447890464462e-05,1.802116894442887e-06
